date,name,iso3166-2,iso3166-1,cases,cumulative_cases
date,Ashanti Region,GH-AH,GH,25,10731
date,Ashanti Region,GH-AH,GH,32,10763
date,Ashanti Region,GH-AH,GH,13,10776
date,Ashanti Region,GH-AH,GH,18,10794
date,Ashanti Region,GH-AH,GH,5,10799
date,Ashanti Region,GH-AH,GH,27,10826
date,Ashanti Region,GH-AH,GH,11,10837
date,Ashanti Region,GH-AH,GH,6,10843
date,Ashanti Region,GH-AH,GH,25,10868
date,Ashanti Region,GH-AH,GH,4,10872
date,Ashanti Region,GH-AH,GH,6,10878
date,Ashanti Region,GH-AH,GH,11,10889
date,Ashanti Region,GH-AH,GH,2,10891
date,Ashanti Region,GH-AH,GH,18,10909
date,Ashanti Region,GH-AH,GH,3,10912
date,Ashanti Region,GH-AH,GH,5,10917
date,Ashanti Region,GH-AH,GH,11,10928
date,Ashanti Region,GH-AH,GH,5,10933
date,Ashanti Region,GH-AH,GH,3,10936
date,Ashanti Region,GH-AH,GH,6,10942
date,Ashanti Region,GH-AH,GH,2,10944
date,Ashanti Region,GH-AH,GH,10,10954
date,Ashanti Region,GH-AH,GH,15,10969
date,Ashanti Region,GH-AH,GH,5,10974
date,Ashanti Region,GH-AH,GH,3,10977
date,Ashanti Region,GH-AH,GH,1,10978
date,Ashanti Region,GH-AH,GH,1,10979
date,Ashanti Region,GH-AH,GH,1,10980
date,Ashanti Region,GH-AH,GH,1,10981
date,Ashanti Region,GH-AH,GH,6,10987
date,Ashanti Region,GH-AH,GH,10,10997
date,Ashanti Region,GH-AH,GH,5,11002
date,Ashanti Region,GH-AH,GH,5,11007
date,Ashanti Region,GH-AH,GH,1,11008
date,Ashanti Region,GH-AH,GH,10,11018
date,Ashanti Region,GH-AH,GH,11,11029
date,Ashanti Region,GH-AH,GH,18,11047
date,Ashanti Region,GH-AH,GH,15,11062
date,Ashanti Region,GH-AH,GH,10,11072
date,Ashanti Region,GH-AH,GH,2,11074
date,Ashanti Region,GH-AH,GH,4,11078
date,Ashanti Region,GH-AH,GH,17,11095
date,Ashanti Region,GH-AH,GH,5,11100
date,Ashanti Region,GH-AH,GH,7,11107
date,Ashanti Region,GH-AH,GH,10,11117
date,Ashanti Region,GH-AH,GH,10,11127
date,Ashanti Region,GH-AH,GH,4,11131
date,Ashanti Region,GH-AH,GH,15,11146
date,Ashanti Region,GH-AH,GH,2,11148
date,Ashanti Region,GH-AH,GH,21,11169
date,Ashanti Region,GH-AH,GH,1,11170
date,Ashanti Region,GH-AH,GH,1,11171
date,Ashanti Region,GH-AH,GH,53,11224
date,Ashanti Region,GH-AH,GH,23,11247
date,Ashanti Region,GH-AH,GH,38,11285
date,Ashanti Region,GH-AH,GH,62,11347
date,Ashanti Region,GH-AH,GH,19,11366
date,Ashanti Region,GH-AH,GH,35,11401
date,Ashanti Region,GH-AH,GH,83,11484
date,Ashanti Region,GH-AH,GH,76,11560
date,Ashanti Region,GH-AH,GH,52,11612
date,Ashanti Region,GH-AH,GH,75,11687
date,Ashanti Region,GH-AH,GH,88,11775
date,Ashanti Region,GH-AH,GH,52,11827
date,Ashanti Region,GH-AH,GH,68,11895
date,Ashanti Region,GH-AH,GH,259,12154
date,Ashanti Region,GH-AH,GH,193,12347
date,Ashanti Region,GH-AH,GH,97,12444
date,Ashanti Region,GH-AH,GH,9,12453
date,Ashanti Region,GH-AH,GH,58,12511
date,Ashanti Region,GH-AH,GH,108,12619
date,Ashanti Region,GH-AH,GH,151,12770
date,Ashanti Region,GH-AH,GH,165,12935
date,Ashanti Region,GH-AH,GH,157,13092
date,Ashanti Region,GH-AH,GH,99,13191
date,Ashanti Region,GH-AH,GH,40,13231
date,Ashanti Region,GH-AH,GH,130,13361
date,Ashanti Region,GH-AH,GH,232,13593
date,Ashanti Region,GH-AH,GH,48,13641
date,Ashanti Region,GH-AH,GH,181,13822
date,Ashanti Region,GH-AH,GH,63,13885
date,Ashanti Region,GH-AH,GH,5,13890
date,Ashanti Region,GH-AH,GH,76,13966
date,Ashanti Region,GH-AH,GH,80,14046
date,Ashanti Region,GH-AH,GH,96,14142
date,Ashanti Region,GH-AH,GH,23,14165
date,Ashanti Region,GH-AH,GH,30,14195
date,Ashanti Region,GH-AH,GH,68,14263
date,Ashanti Region,GH-AH,GH,61,14324
date,Ashanti Region,GH-AH,GH,159,14483
date,Ashanti Region,GH-AH,GH,117,14600
date,Ashanti Region,GH-AH,GH,354,14954
date,Ashanti Region,GH-AH,GH,11,14965
date,Ashanti Region,GH-AH,GH,37,15002
date,Ashanti Region,GH-AH,GH,16,15018
date,Ashanti Region,GH-AH,GH,7,15025
date,Ashanti Region,GH-AH,GH,12,15037
date,Ashanti Region,GH-AH,GH,64,15101
date,Ashanti Region,GH-AH,GH,25,15126
date,Ashanti Region,GH-AH,GH,51,15177
date,Ashanti Region,GH-AH,GH,18,15195
date,Ashanti Region,GH-AH,GH,18,15213
date,Ashanti Region,GH-AH,GH,9,15222
date,Ashanti Region,GH-AH,GH,12,15234
date,Ashanti Region,GH-AH,GH,52,15286
date,Ashanti Region,GH-AH,GH,53,15339
date,Ashanti Region,GH-AH,GH,4,15343
date,Ashanti Region,GH-AH,GH,2,15345
date,Ashanti Region,GH-AH,GH,2,15347
date,Ashanti Region,GH-AH,GH,9,15356
date,Ashanti Region,GH-AH,GH,23,15379
date,Ashanti Region,GH-AH,GH,15,15394
date,Ashanti Region,GH-AH,GH,4,15398
date,Ashanti Region,GH-AH,GH,2,15400
date,Ashanti Region,GH-AH,GH,23,15423
date,Ashanti Region,GH-AH,GH,5,15428
date,Ashanti Region,GH-AH,GH,11,15439
date,Ashanti Region,GH-AH,GH,4,15443
date,Ashanti Region,GH-AH,GH,2,15445
date,Ashanti Region,GH-AH,GH,21,15466
date,Ashanti Region,GH-AH,GH,13,15479
date,Ashanti Region,GH-AH,GH,10,15489
date,Ashanti Region,GH-AH,GH,5,15494
date,Ashanti Region,GH-AH,GH,8,15502
date,Ashanti Region,GH-AH,GH,-7,15495
date,Ashanti Region,GH-AH,GH,12,15507
date,Ashanti Region,GH-AH,GH,2,15509
date,Ashanti Region,GH-AH,GH,8,15517
date,Ashanti Region,GH-AH,GH,4,15521
date,Ashanti Region,GH-AH,GH,2,15523
date,Ashanti Region,GH-AH,GH,1,15524
date,Ashanti Region,GH-AH,GH,10,15534
date,Ashanti Region,GH-AH,GH,5,15539
date,Ashanti Region,GH-AH,GH,4,15543
date,Ashanti Region,GH-AH,GH,1,15544
date,Ashanti Region,GH-AH,GH,1,15545
date,Ashanti Region,GH-AH,GH,5,15550
date,Ashanti Region,GH-AH,GH,3,15553
date,Ashanti Region,GH-AH,GH,15,15568
date,Ashanti Region,GH-AH,GH,3,15571
date,Ashanti Region,GH-AH,GH,8,15579
date,Ashanti Region,GH-AH,GH,5,15584
date,Ashanti Region,GH-AH,GH,4,15588
date,Ashanti Region,GH-AH,GH,2,15590
date,Ashanti Region,GH-AH,GH,1,15591
date,Ashanti Region,GH-AH,GH,2,15593
date,Ashanti Region,GH-AH,GH,17,15610
date,Ashanti Region,GH-AH,GH,2,15612
date,Ashanti Region,GH-AH,GH,21,15633
date,Ashanti Region,GH-AH,GH,2,15635
date,Ashanti Region,GH-AH,GH,3,15638
date,Ashanti Region,GH-AH,GH,2,15640
date,Ashanti Region,GH-AH,GH,11,15651
date,Ashanti Region,GH-AH,GH,22,15673
date,Ashanti Region,GH-AH,GH,10,15683
date,Ashanti Region,GH-AH,GH,4,15687
date,Ashanti Region,GH-AH,GH,23,15710
date,Ashanti Region,GH-AH,GH,19,15729
date,Ashanti Region,GH-AH,GH,10,15739
date,Ashanti Region,GH-AH,GH,2,15741
date,Ashanti Region,GH-AH,GH,27,15768
date,Ashanti Region,GH-AH,GH,51,15819
date,Ashanti Region,GH-AH,GH,65,15884
date,Ashanti Region,GH-AH,GH,100,15984
date,Ashanti Region,GH-AH,GH,81,16065
date,Ashanti Region,GH-AH,GH,110,16175
date,Ashanti Region,GH-AH,GH,13,16188
date,Ashanti Region,GH-AH,GH,81,16269
date,Ashanti Region,GH-AH,GH,68,16337
date,Ashanti Region,GH-AH,GH,30,16367
date,Ashanti Region,GH-AH,GH,147,16514
date,Ashanti Region,GH-AH,GH,15,16529
date,Ashanti Region,GH-AH,GH,95,16624
date,Ashanti Region,GH-AH,GH,181,16805
date,Ashanti Region,GH-AH,GH,84,16889
date,Ashanti Region,GH-AH,GH,167,17056
date,Ashanti Region,GH-AH,GH,59,17115
date,Ashanti Region,GH-AH,GH,95,17210
date,Ashanti Region,GH-AH,GH,54,17264
date,Ashanti Region,GH-AH,GH,48,17312
date,Ashanti Region,GH-AH,GH,191,17503
date,Ashanti Region,GH-AH,GH,24,17527
date,Ashanti Region,GH-AH,GH,371,17898
date,Ashanti Region,GH-AH,GH,99,17997
date,Ashanti Region,GH-AH,GH,198,18195
date,Ashanti Region,GH-AH,GH,78,18273
date,Ashanti Region,GH-AH,GH,75,18348
date,Ashanti Region,GH-AH,GH,84,18432
date,Ashanti Region,GH-AH,GH,101,18533
date,Ashanti Region,GH-AH,GH,137,18670
date,Ashanti Region,GH-AH,GH,203,18873
date,Ashanti Region,GH-AH,GH,49,18922
date,Ashanti Region,GH-AH,GH,215,19137
date,Ashanti Region,GH-AH,GH,93,19230
date,Ashanti Region,GH-AH,GH,694,19924
date,Ashanti Region,GH-AH,GH,-581,19343
date,Ashanti Region,GH-AH,GH,71,19414
date,Ashanti Region,GH-AH,GH,131,19545
date,Ashanti Region,GH-AH,GH,77,19622
date,Ashanti Region,GH-AH,GH,41,19663
date,Ashanti Region,GH-AH,GH,53,19716
date,Ashanti Region,GH-AH,GH,29,19745
date,Ashanti Region,GH-AH,GH,33,19778
date,Ashanti Region,GH-AH,GH,26,19804
date,Ashanti Region,GH-AH,GH,50,19854
date,Ashanti Region,GH-AH,GH,11,19865
date,Ashanti Region,GH-AH,GH,46,19911
date,Ashanti Region,GH-AH,GH,37,19948
date,Ashanti Region,GH-AH,GH,28,19976
date,Ashanti Region,GH-AH,GH,49,20025
date,Ashanti Region,GH-AH,GH,88,20113
date,Ashanti Region,GH-AH,GH,51,20164
date,Ashanti Region,GH-AH,GH,76,20240
date,Ashanti Region,GH-AH,GH,31,20271
date,Ashanti Region,GH-AH,GH,69,20340
date,Ashanti Region,GH-AH,GH,15,20355
date,Ashanti Region,GH-AH,GH,47,20402
date,Ashanti Region,GH-AH,GH,56,20458
date,Ashanti Region,GH-AH,GH,97,20555
date,Ashanti Region,GH-AH,GH,20,20575
date,Ashanti Region,GH-AH,GH,16,20591
date,Ashanti Region,GH-AH,GH,11,20602
date,Ashanti Region,GH-AH,GH,11,20613
date,Ashanti Region,GH-AH,GH,13,20626
date,Ashanti Region,GH-AH,GH,24,20650
date,Ashanti Region,GH-AH,GH,8,20658
date,Ashanti Region,GH-AH,GH,5,20663
date,Ashanti Region,GH-AH,GH,14,20677
date,Ashanti Region,GH-AH,GH,15,20692
date,Ashanti Region,GH-AH,GH,2,20694
date,Ashanti Region,GH-AH,GH,4,20698
date,Ashanti Region,GH-AH,GH,4,20702
date,Ashanti Region,GH-AH,GH,3,20705
date,Ashanti Region,GH-AH,GH,5,20710
date,Ashanti Region,GH-AH,GH,6,20716
date,Ashanti Region,GH-AH,GH,1,20717
date,Ashanti Region,GH-AH,GH,4,20721
date,Ashanti Region,GH-AH,GH,5,20726
date,Ashanti Region,GH-AH,GH,5,20731
date,Ashanti Region,GH-AH,GH,4,20735
date,Ashanti Region,GH-AH,GH,16,20751
date,Ashanti Region,GH-AH,GH,64,20815
date,Ashanti Region,GH-AH,GH,72,20887
date,Ashanti Region,GH-AH,GH,19,20906
date,Ashanti Region,GH-AH,GH,211,21117
date,Ashanti Region,GH-AH,GH,312,21429
date,Ashanti Region,GH-AH,GH,36,21465
date,Ashanti Region,GH-AH,GH,23,21488
date,Ashanti Region,GH-AH,GH,118,21606
date,Ashanti Region,GH-AH,GH,40,21646
date,Ashanti Region,GH-AH,GH,21,21667
date,Ashanti Region,GH-AH,GH,14,21681
date,Ashanti Region,GH-AH,GH,11,21692
date,Ashanti Region,GH-AH,GH,121,21813
date,Ashanti Region,GH-AH,GH,151,21964
date,Ashanti Region,GH-AH,GH,20,21984
date,Ashanti Region,GH-AH,GH,115,22099
date,Ashanti Region,GH-AH,GH,78,22177
date,Ashanti Region,GH-AH,GH,42,22219
date,Ashanti Region,GH-AH,GH,7,22226
date,Ashanti Region,GH-AH,GH,4,22230
date,Ashanti Region,GH-AH,GH,4,22234
date,Ashanti Region,GH-AH,GH,19,22253
date,Ashanti Region,GH-AH,GH,9,22262
date,Ashanti Region,GH-AH,GH,7,22269
date,Ashanti Region,GH-AH,GH,11,22280
date,Ashanti Region,GH-AH,GH,6,22286
date,Ashanti Region,GH-AH,GH,6,22292
date,Ashanti Region,GH-AH,GH,6,22298
date,Brong-Ahafo Region,GH-BA,GH,1,1
date,Brong-Ahafo Region,GH-BA,GH,7,8
date,Brong-Ahafo Region,GH-BA,GH,18,26
date,Brong-Ahafo Region,GH-BA,GH,10,36
date,Brong-Ahafo Region,GH-BA,GH,30,66
date,Brong-Ahafo Region,GH-BA,GH,32,98
date,Brong-Ahafo Region,GH-BA,GH,5,103
date,Brong-Ahafo Region,GH-BA,GH,13,116
date,Brong-Ahafo Region,GH-BA,GH,5,121
date,Brong-Ahafo Region,GH-BA,GH,24,145
date,Brong-Ahafo Region,GH-BA,GH,19,164
date,Brong-Ahafo Region,GH-BA,GH,68,232
date,Brong-Ahafo Region,GH-BA,GH,132,364
date,Brong-Ahafo Region,GH-BA,GH,64,428
date,Brong-Ahafo Region,GH-BA,GH,35,463
date,Brong-Ahafo Region,GH-BA,GH,6,469
date,Brong-Ahafo Region,GH-BA,GH,16,485
date,Brong-Ahafo Region,GH-BA,GH,5,490
date,Brong-Ahafo Region,GH-BA,GH,6,496
date,Brong-Ahafo Region,GH-BA,GH,5,501
date,Brong-Ahafo Region,GH-BA,GH,3,504
date,Brong-Ahafo Region,GH-BA,GH,3,507
date,Brong-Ahafo Region,GH-BA,GH,17,524
date,Brong-Ahafo Region,GH-BA,GH,3,527
date,Brong-Ahafo Region,GH-BA,GH,1,528
date,Brong-Ahafo Region,GH-BA,GH,2,530
date,Brong-Ahafo Region,GH-BA,GH,4,534
date,Brong-Ahafo Region,GH-BA,GH,3,537
date,Brong-Ahafo Region,GH-BA,GH,2,539
date,Brong-Ahafo Region,GH-BA,GH,6,545
date,Brong-Ahafo Region,GH-BA,GH,3,548
date,Brong-Ahafo Region,GH-BA,GH,3,551
date,Brong-Ahafo Region,GH-BA,GH,2,553
date,Brong-Ahafo Region,GH-BA,GH,10,563
date,Brong-Ahafo Region,GH-BA,GH,2,565
date,Brong-Ahafo Region,GH-BA,GH,59,624
date,Brong-Ahafo Region,GH-BA,GH,1,625
date,Brong-Ahafo Region,GH-BA,GH,10,635
date,Brong-Ahafo Region,GH-BA,GH,10,645
date,Brong-Ahafo Region,GH-BA,GH,15,660
date,Brong-Ahafo Region,GH-BA,GH,3,663
date,Brong-Ahafo Region,GH-BA,GH,3,666
date,Brong-Ahafo Region,GH-BA,GH,7,673
date,Brong-Ahafo Region,GH-BA,GH,5,678
date,Brong-Ahafo Region,GH-BA,GH,1,679
date,Brong-Ahafo Region,GH-BA,GH,7,686
date,Brong-Ahafo Region,GH-BA,GH,8,694
date,Brong-Ahafo Region,GH-BA,GH,6,700
date,Brong-Ahafo Region,GH-BA,GH,3,703
date,Brong-Ahafo Region,GH-BA,GH,1,704
date,Brong-Ahafo Region,GH-BA,GH,3,707
date,Brong-Ahafo Region,GH-BA,GH,4,711
date,Brong-Ahafo Region,GH-BA,GH,1,712
date,Brong-Ahafo Region,GH-BA,GH,2,714
date,Brong-Ahafo Region,GH-BA,GH,4,718
date,Brong-Ahafo Region,GH-BA,GH,4,722
date,Brong-Ahafo Region,GH-BA,GH,3,725
date,Brong-Ahafo Region,GH-BA,GH,2,727
date,Brong-Ahafo Region,GH-BA,GH,9,736
date,Brong-Ahafo Region,GH-BA,GH,7,743
date,Brong-Ahafo Region,GH-BA,GH,2,745
date,Brong-Ahafo Region,GH-BA,GH,5,750
date,Brong-Ahafo Region,GH-BA,GH,25,775
date,Brong-Ahafo Region,GH-BA,GH,19,794
date,Brong-Ahafo Region,GH-BA,GH,7,801
date,Brong-Ahafo Region,GH-BA,GH,8,809
date,Brong-Ahafo Region,GH-BA,GH,22,831
date,Brong-Ahafo Region,GH-BA,GH,2,833
date,Brong-Ahafo Region,GH-BA,GH,11,844
date,Brong-Ahafo Region,GH-BA,GH,3,847
date,Brong-Ahafo Region,GH-BA,GH,64,911
date,Brong-Ahafo Region,GH-BA,GH,18,929
date,Brong-Ahafo Region,GH-BA,GH,2,931
date,Brong-Ahafo Region,GH-BA,GH,24,955
date,Brong-Ahafo Region,GH-BA,GH,20,975
date,Brong-Ahafo Region,GH-BA,GH,26,1001
date,Brong-Ahafo Region,GH-BA,GH,13,1014
date,Brong-Ahafo Region,GH-BA,GH,8,1022
date,Brong-Ahafo Region,GH-BA,GH,4,1026
date,Brong-Ahafo Region,GH-BA,GH,4,1030
date,Brong-Ahafo Region,GH-BA,GH,3,1033
date,Brong-Ahafo Region,GH-BA,GH,6,1039
date,Brong-Ahafo Region,GH-BA,GH,1,1040
date,Brong-Ahafo Region,GH-BA,GH,12,1052
date,Brong-Ahafo Region,GH-BA,GH,2,1054
date,Brong-Ahafo Region,GH-BA,GH,3,1057
date,Brong-Ahafo Region,GH-BA,GH,1,1058
date,Brong-Ahafo Region,GH-BA,GH,2,1060
date,Brong-Ahafo Region,GH-BA,GH,1,1061
date,Brong-Ahafo Region,GH-BA,GH,8,1069
date,Brong-Ahafo Region,GH-BA,GH,5,1074
date,Brong-Ahafo Region,GH-BA,GH,2,1076
date,Brong-Ahafo Region,GH-BA,GH,21,1097
date,Brong-Ahafo Region,GH-BA,GH,11,1108
date,Brong-Ahafo Region,GH-BA,GH,5,1113
date,Brong-Ahafo Region,GH-BA,GH,5,1118
date,Brong-Ahafo Region,GH-BA,GH,1,1119
date,Brong-Ahafo Region,GH-BA,GH,8,1127
date,Brong-Ahafo Region,GH-BA,GH,5,1132
date,Brong-Ahafo Region,GH-BA,GH,1,1133
date,Brong-Ahafo Region,GH-BA,GH,1,1134
date,Brong-Ahafo Region,GH-BA,GH,1,1135
date,Brong-Ahafo Region,GH-BA,GH,1,1136
date,Bono East Region,GH-BE,GH,1,1
date,Bono East Region,GH-BE,GH,5,6
date,Bono East Region,GH-BE,GH,1,7
date,Bono East Region,GH-BE,GH,7,14
date,Bono East Region,GH-BE,GH,6,20
date,Bono East Region,GH-BE,GH,-7,13
date,Bono East Region,GH-BE,GH,1,14
date,Bono East Region,GH-BE,GH,9,23
date,Bono East Region,GH-BE,GH,10,33
date,Bono East Region,GH-BE,GH,2,35
date,Bono East Region,GH-BE,GH,12,47
date,Bono East Region,GH-BE,GH,3,50
date,Bono East Region,GH-BE,GH,2,52
date,Bono East Region,GH-BE,GH,37,89
date,Bono East Region,GH-BE,GH,47,136
date,Bono East Region,GH-BE,GH,3,139
date,Bono East Region,GH-BE,GH,1,140
date,Bono East Region,GH-BE,GH,2,142
date,Bono East Region,GH-BE,GH,59,201
date,Bono East Region,GH-BE,GH,4,205
date,Bono East Region,GH-BE,GH,1,206
date,Bono East Region,GH-BE,GH,88,294
date,Bono East Region,GH-BE,GH,89,383
date,Bono East Region,GH-BE,GH,30,413
date,Bono East Region,GH-BE,GH,21,434
date,Bono East Region,GH-BE,GH,2,436
date,Bono East Region,GH-BE,GH,21,457
date,Bono East Region,GH-BE,GH,26,483
date,Bono East Region,GH-BE,GH,28,511
date,Bono East Region,GH-BE,GH,25,536
date,Bono East Region,GH-BE,GH,33,569
date,Bono East Region,GH-BE,GH,67,636
date,Bono East Region,GH-BE,GH,24,660
date,Bono East Region,GH-BE,GH,24,684
date,Bono East Region,GH-BE,GH,5,689
date,Bono East Region,GH-BE,GH,11,700
date,Bono East Region,GH-BE,GH,3,703
date,Bono East Region,GH-BE,GH,13,716
date,Bono East Region,GH-BE,GH,4,720
date,Bono East Region,GH-BE,GH,10,730
date,Bono East Region,GH-BE,GH,16,746
date,Bono East Region,GH-BE,GH,3,749
date,Bono East Region,GH-BE,GH,6,755
date,Bono East Region,GH-BE,GH,8,763
date,Bono East Region,GH-BE,GH,6,769
date,Bono East Region,GH-BE,GH,8,777
date,Bono East Region,GH-BE,GH,1,778
date,Bono East Region,GH-BE,GH,3,781
date,Bono East Region,GH-BE,GH,2,783
date,Bono East Region,GH-BE,GH,1,784
date,Bono East Region,GH-BE,GH,1,785
date,Bono East Region,GH-BE,GH,2,787
date,Bono East Region,GH-BE,GH,1,788
date,Bono East Region,GH-BE,GH,1,789
date,Bono East Region,GH-BE,GH,5,794
date,Bono East Region,GH-BE,GH,1,795
date,Bono East Region,GH-BE,GH,1,796
date,Bono East Region,GH-BE,GH,6,802
date,Bono East Region,GH-BE,GH,4,806
date,Bono East Region,GH-BE,GH,8,814
date,Bono East Region,GH-BE,GH,23,837
date,Bono East Region,GH-BE,GH,8,845
date,Bono East Region,GH-BE,GH,37,882
date,Bono East Region,GH-BE,GH,40,922
date,Bono East Region,GH-BE,GH,29,951
date,Bono East Region,GH-BE,GH,15,966
date,Bono East Region,GH-BE,GH,6,972
date,Bono East Region,GH-BE,GH,109,1081
date,Bono East Region,GH-BE,GH,8,1089
date,Bono East Region,GH-BE,GH,10,1099
date,Bono East Region,GH-BE,GH,15,1114
date,Bono East Region,GH-BE,GH,20,1134
date,Bono East Region,GH-BE,GH,38,1172
date,Bono East Region,GH-BE,GH,65,1237
date,Bono East Region,GH-BE,GH,8,1245
date,Bono East Region,GH-BE,GH,52,1297
date,Bono East Region,GH-BE,GH,19,1316
date,Bono East Region,GH-BE,GH,64,1380
date,Bono East Region,GH-BE,GH,11,1391
date,Bono East Region,GH-BE,GH,15,1406
date,Bono East Region,GH-BE,GH,14,1420
date,Bono East Region,GH-BE,GH,1,1421
date,Bono East Region,GH-BE,GH,1,1422
date,Bono East Region,GH-BE,GH,1,1423
date,Bono East Region,GH-BE,GH,1,1424
date,Bono East Region,GH-BE,GH,1,1425
date,Bono East Region,GH-BE,GH,1,1426
date,Bono East Region,GH-BE,GH,4,1430
date,Bono East Region,GH-BE,GH,3,1433
date,Bono East Region,GH-BE,GH,1,1434
date,Bono East Region,GH-BE,GH,1,1435
date,Bono East Region,GH-BE,GH,1,1436
date,Bono East Region,GH-BE,GH,3,1439
date,Bono East Region,GH-BE,GH,7,1446
date,Bono East Region,GH-BE,GH,1,1447
date,Bono East Region,GH-BE,GH,5,1452
date,Bono East Region,GH-BE,GH,2,1454
date,Bono East Region,GH-BE,GH,9,1463
date,Bono East Region,GH-BE,GH,4,1467
date,Bono East Region,GH-BE,GH,14,1481
date,Bono East Region,GH-BE,GH,1,1482
date,Bono East Region,GH-BE,GH,44,1526
date,Bono East Region,GH-BE,GH,6,1532
date,Bono East Region,GH-BE,GH,11,1543
date,Bono East Region,GH-BE,GH,33,1576
date,Bono East Region,GH-BE,GH,30,1606
date,Bono East Region,GH-BE,GH,64,1670
date,Bono East Region,GH-BE,GH,1,1671
date,Bono East Region,GH-BE,GH,53,1724
date,Bono East Region,GH-BE,GH,72,1796
date,Bono East Region,GH-BE,GH,59,1855
date,Bono East Region,GH-BE,GH,49,1904
date,Bono East Region,GH-BE,GH,52,1956
date,Bono East Region,GH-BE,GH,52,2008
date,Bono East Region,GH-BE,GH,19,2027
date,Bono East Region,GH-BE,GH,13,2040
date,Bono East Region,GH-BE,GH,64,2104
date,Bono East Region,GH-BE,GH,53,2157
date,Bono East Region,GH-BE,GH,38,2195
date,Bono East Region,GH-BE,GH,6,2201
date,Bono East Region,GH-BE,GH,28,2229
date,Bono East Region,GH-BE,GH,4,2233
date,Bono East Region,GH-BE,GH,73,2306
date,Bono East Region,GH-BE,GH,13,2319
date,Bono East Region,GH-BE,GH,17,2336
date,Bono East Region,GH-BE,GH,8,2344
date,Bono East Region,GH-BE,GH,9,2353
date,Bono East Region,GH-BE,GH,16,2369
date,Bono East Region,GH-BE,GH,40,2409
date,Bono East Region,GH-BE,GH,2,2411
date,Bono East Region,GH-BE,GH,4,2415
date,Bono East Region,GH-BE,GH,10,2425
date,Bono East Region,GH-BE,GH,3,2428
date,Bono East Region,GH-BE,GH,32,2460
date,Bono East Region,GH-BE,GH,21,2481
date,Bono East Region,GH-BE,GH,21,2502
date,Bono East Region,GH-BE,GH,7,2509
date,Bono East Region,GH-BE,GH,16,2525
date,Bono East Region,GH-BE,GH,7,2532
date,Bono East Region,GH-BE,GH,1,2533
date,Bono East Region,GH-BE,GH,7,2540
date,Bono East Region,GH-BE,GH,2,2542
date,Bono East Region,GH-BE,GH,10,2552
date,Bono East Region,GH-BE,GH,3,2555
date,Bono East Region,GH-BE,GH,1,2556
date,Bono East Region,GH-BE,GH,2,2558
date,Bono East Region,GH-BE,GH,1,2559
date,Bono East Region,GH-BE,GH,36,2595
date,Bono East Region,GH-BE,GH,14,2609
date,Bono East Region,GH-BE,GH,20,2629
date,Bono East Region,GH-BE,GH,11,2640
date,Bono East Region,GH-BE,GH,27,2667
date,Bono East Region,GH-BE,GH,24,2691
date,Bono East Region,GH-BE,GH,23,2714
date,Bono East Region,GH-BE,GH,12,2726
date,Bono East Region,GH-BE,GH,18,2744
date,Bono East Region,GH-BE,GH,73,2817
date,Bono East Region,GH-BE,GH,29,2846
date,Bono East Region,GH-BE,GH,29,2875
date,Bono East Region,GH-BE,GH,6,2881
date,Bono East Region,GH-BE,GH,1,2882
date,Bono East Region,GH-BE,GH,1,2883
date,Bono East Region,GH-BE,GH,27,2910
date,Bono East Region,GH-BE,GH,46,2956
date,Bono East Region,GH-BE,GH,1,2957
date,Bono East Region,GH-BE,GH,4,2961
date,Bono East Region,GH-BE,GH,1,2962
date,Bono East Region,GH-BE,GH,1,2963
date,Bono East Region,GH-BE,GH,1,2964
date,Bono East Region,GH-BE,GH,2,2966
date,Bono East Region,GH-BE,GH,1,2967
date,Bono East Region,GH-BE,GH,1,2968
date,Bono Region,GH-BO,GH,1,1
date,Bono Region,GH-BO,GH,1,2
date,Bono Region,GH-BO,GH,-1,1
date,Bono Region,GH-BO,GH,2,3
date,Bono Region,GH-BO,GH,1,4
date,Bono Region,GH-BO,GH,1,5
date,Bono Region,GH-BO,GH,13,18
date,Bono Region,GH-BO,GH,20,38
date,Bono Region,GH-BO,GH,49,87
date,Bono Region,GH-BO,GH,9,96
date,Bono Region,GH-BO,GH,11,107
date,Bono Region,GH-BO,GH,59,166
date,Bono Region,GH-BO,GH,100,266
date,Bono Region,GH-BO,GH,155,421
date,Bono Region,GH-BO,GH,5,426
date,Bono Region,GH-BO,GH,5,431
date,Bono Region,GH-BO,GH,8,439
date,Bono Region,GH-BO,GH,29,468
date,Bono Region,GH-BO,GH,12,480
date,Bono Region,GH-BO,GH,31,511
date,Bono Region,GH-BO,GH,1,512
date,Bono Region,GH-BO,GH,2,514
date,Bono Region,GH-BO,GH,36,550
date,Bono Region,GH-BO,GH,50,600
date,Bono Region,GH-BO,GH,19,619
date,Bono Region,GH-BO,GH,16,635
date,Bono Region,GH-BO,GH,7,642
date,Bono Region,GH-BO,GH,2,644
date,Bono Region,GH-BO,GH,1,645
date,Bono Region,GH-BO,GH,9,654
date,Bono Region,GH-BO,GH,3,657
date,Bono Region,GH-BO,GH,10,667
date,Bono Region,GH-BO,GH,13,680
date,Bono Region,GH-BO,GH,14,694
date,Bono Region,GH-BO,GH,11,705
date,Bono Region,GH-BO,GH,13,718
date,Bono Region,GH-BO,GH,30,748
date,Bono Region,GH-BO,GH,19,767
