date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2020-03-12,Greater Accra Region,GH-AA,GH,2,2
2020-03-13,Greater Accra Region,GH-AA,GH,1,3
2020-03-14,Greater Accra Region,GH-AA,GH,2,5
2020-03-17,Greater Accra Region,GH-AA,GH,1,6
2020-03-18,Greater Accra Region,GH-AA,GH,2,8
2020-03-20,Greater Accra Region,GH-AA,GH,5,13
2020-03-21,Greater Accra Region,GH-AA,GH,2,15
2020-03-22,Greater Accra Region,GH-AA,GH,2,17
2020-03-23,Greater Accra Region,GH-AA,GH,3,20
2020-03-24,Greater Accra Region,GH-AA,GH,26,46
2020-03-25,Greater Accra Region,GH-AA,GH,15,61
2020-03-26,Greater Accra Region,GH-AA,GH,64,125
2020-03-27,Greater Accra Region,GH-AA,GH,4,129
2020-03-28,Greater Accra Region,GH-AA,GH,4,133
2020-03-31,Greater Accra Region,GH-AA,GH,9,142
2020-04-01,Greater Accra Region,GH-AA,GH,32,174
2020-04-02,Greater Accra Region,GH-AA,GH,9,183
2020-04-04,Greater Accra Region,GH-AA,GH,6,189
2020-04-06,Greater Accra Region,GH-AA,GH,69,258
2020-04-07,Greater Accra Region,GH-AA,GH,18,276
2020-04-09,Greater Accra Region,GH-AA,GH,24,300
2020-04-10,Greater Accra Region,GH-AA,GH,30,330
2020-04-11,Greater Accra Region,GH-AA,GH,71,401
2020-04-13,Greater Accra Region,GH-AA,GH,57,458
2020-04-14,Greater Accra Region,GH-AA,GH,5,463
2020-04-18,Greater Accra Region,GH-AA,GH,171,634
2020-04-19,Greater Accra Region,GH-AA,GH,197,831
2020-04-22,Greater Accra Region,GH-AA,GH,207,1038
2020-04-25,Greater Accra Region,GH-AA,GH,258,1296
2020-04-27,Greater Accra Region,GH-AA,GH,102,1398
2020-04-28,Greater Accra Region,GH-AA,GH,361,1759
2020-05-01,Greater Accra Region,GH-AA,GH,57,1816
2020-05-06,Greater Accra Region,GH-AA,GH,763,2579
2020-05-08,Greater Accra Region,GH-AA,GH,857,3436
2020-05-09,Greater Accra Region,GH-AA,GH,205,3641
2020-05-11,Greater Accra Region,GH-AA,GH,251,3892
2020-05-12,Greater Accra Region,GH-AA,GH,89,3981
2020-05-13,Greater Accra Region,GH-AA,GH,166,4147
2020-05-14,Greater Accra Region,GH-AA,GH,57,4204
2020-05-15,Greater Accra Region,GH-AA,GH,44,4248
2020-05-16,Greater Accra Region,GH-AA,GH,66,4314
2020-05-19,Greater Accra Region,GH-AA,GH,222,4536
2020-05-20,Greater Accra Region,GH-AA,GH,46,4582
2020-05-21,Greater Accra Region,GH-AA,GH,117,4699
2020-05-22,Greater Accra Region,GH-AA,GH,81,4780
2020-05-23,Greater Accra Region,GH-AA,GH,18,4798
2020-05-25,Greater Accra Region,GH-AA,GH,38,4836
2020-05-26,Greater Accra Region,GH-AA,GH,172,5008
2020-05-27,Greater Accra Region,GH-AA,GH,140,5148
2020-05-29,Greater Accra Region,GH-AA,GH,183,5331
2020-05-30,Greater Accra Region,GH-AA,GH,181,5512
2020-05-31,Greater Accra Region,GH-AA,GH,104,5616
2020-06-02,Greater Accra Region,GH-AA,GH,182,5798
2020-06-03,Greater Accra Region,GH-AA,GH,96,5894
2020-06-04,Greater Accra Region,GH-AA,GH,208,6102
2020-06-05,Greater Accra Region,GH-AA,GH,103,6205
2020-06-06,Greater Accra Region,GH-AA,GH,104,6309
2020-06-08,Greater Accra Region,GH-AA,GH,127,6436
2020-06-09,Greater Accra Region,GH-AA,GH,85,6521
2020-06-10,Greater Accra Region,GH-AA,GH,121,6642
2020-06-11,Greater Accra Region,GH-AA,GH,149,6791
2020-06-12,Greater Accra Region,GH-AA,GH,97,6888
2020-06-13,Greater Accra Region,GH-AA,GH,109,6997
2020-06-14,Greater Accra Region,GH-AA,GH,141,7138
2020-06-15,Greater Accra Region,GH-AA,GH,32,7170
2020-06-16,Greater Accra Region,GH-AA,GH,249,7419
2020-06-17,Greater Accra Region,GH-AA,GH,154,7573
2020-06-18,Greater Accra Region,GH-AA,GH,108,7681
2020-06-20,Greater Accra Region,GH-AA,GH,179,7860
2020-06-21,Greater Accra Region,GH-AA,GH,215,8075
2020-06-22,Greater Accra Region,GH-AA,GH,332,8407
2020-06-23,Greater Accra Region,GH-AA,GH,284,8691
2020-06-24,Greater Accra Region,GH-AA,GH,293,8984
2020-06-25,Greater Accra Region,GH-AA,GH,86,9070
2020-06-26,Greater Accra Region,GH-AA,GH,94,9164
2020-06-27,Greater Accra Region,GH-AA,GH,162,9326
2020-06-28,Greater Accra Region,GH-AA,GH,315,9641
2020-06-29,Greater Accra Region,GH-AA,GH,217,9858
2020-06-30,Greater Accra Region,GH-AA,GH,229,10087
2020-07-01,Greater Accra Region,GH-AA,GH,550,10637
2020-07-02,Greater Accra Region,GH-AA,GH,342,10979
2020-07-03,Greater Accra Region,GH-AA,GH,529,11508
2020-07-04,Greater Accra Region,GH-AA,GH,579,12087
2020-07-05,Greater Accra Region,GH-AA,GH,473,12560
2020-07-06,Greater Accra Region,GH-AA,GH,388,12948
2020-07-07,Greater Accra Region,GH-AA,GH,246,13194
2020-07-08,Greater Accra Region,GH-AA,GH,108,13302
2020-07-09,Greater Accra Region,GH-AA,GH,102,13404
2020-07-10,Greater Accra Region,GH-AA,GH,286,13690
2020-07-11,Greater Accra Region,GH-AA,GH,179,13869
2020-07-15,Greater Accra Region,GH-AA,GH,117,13986
2020-07-16,Greater Accra Region,GH-AA,GH,405,14391
2020-07-17,Greater Accra Region,GH-AA,GH,283,14674
2020-07-18,Greater Accra Region,GH-AA,GH,249,14923
2020-07-19,Greater Accra Region,GH-AA,GH,213,15136
2020-07-20,Greater Accra Region,GH-AA,GH,192,15328
2020-07-21,Greater Accra Region,GH-AA,GH,191,15519
2020-07-22,Greater Accra Region,GH-AA,GH,187,15706
2020-07-23,Greater Accra Region,GH-AA,GH,157,15863
2020-07-24,Greater Accra Region,GH-AA,GH,205,16068
2020-07-25,Greater Accra Region,GH-AA,GH,648,16716
2020-07-26,Greater Accra Region,GH-AA,GH,436,17152
2020-07-27,Greater Accra Region,GH-AA,GH,231,17383
2020-07-28,Greater Accra Region,GH-AA,GH,428,17811
2020-07-29,Greater Accra Region,GH-AA,GH,394,18205
2020-07-30,Greater Accra Region,GH-AA,GH,68,18273
2020-07-31,Greater Accra Region,GH-AA,GH,609,18882
2020-08-01,Greater Accra Region,GH-AA,GH,438,19320
2020-08-02,Greater Accra Region,GH-AA,GH,760,20080
2020-08-03,Greater Accra Region,GH-AA,GH,220,20300
2020-08-04,Greater Accra Region,GH-AA,GH,113,20413
2020-08-09,Greater Accra Region,GH-AA,GH,78,20491
2020-08-10,Greater Accra Region,GH-AA,GH,94,20585
2020-08-11,Greater Accra Region,GH-AA,GH,66,20651
2020-08-12,Greater Accra Region,GH-AA,GH,173,20824
2020-08-13,Greater Accra Region,GH-AA,GH,41,20865
2020-08-14,Greater Accra Region,GH-AA,GH,105,20970
2020-08-15,Greater Accra Region,GH-AA,GH,44,21014
2020-08-16,Greater Accra Region,GH-AA,GH,198,21212
2020-08-18,Greater Accra Region,GH-AA,GH,157,21369
2020-08-19,Greater Accra Region,GH-AA,GH,76,21445
2020-08-20,Greater Accra Region,GH-AA,GH,76,21521
2020-08-21,Greater Accra Region,GH-AA,GH,46,21567
2020-08-22,Greater Accra Region,GH-AA,GH,57,21624
2020-08-24,Greater Accra Region,GH-AA,GH,60,21684
2020-08-25,Greater Accra Region,GH-AA,GH,43,21727
2020-08-26,Greater Accra Region,GH-AA,GH,67,21794
2020-08-27,Greater Accra Region,GH-AA,GH,83,21877
2020-08-28,Greater Accra Region,GH-AA,GH,65,21942
2020-08-29,Greater Accra Region,GH-AA,GH,42,21984
2020-08-31,Greater Accra Region,GH-AA,GH,73,22057
2020-09-01,Greater Accra Region,GH-AA,GH,133,22190
2020-09-02,Greater Accra Region,GH-AA,GH,153,22343
2020-09-03,Greater Accra Region,GH-AA,GH,20,22363
2020-09-04,Greater Accra Region,GH-AA,GH,52,22415
2020-09-05,Greater Accra Region,GH-AA,GH,137,22552
2020-09-06,Greater Accra Region,GH-AA,GH,261,22813
2020-09-07,Greater Accra Region,GH-AA,GH,72,22885
2020-09-08,Greater Accra Region,GH-AA,GH,36,22921
2020-09-09,Greater Accra Region,GH-AA,GH,147,23068
2020-09-10,Greater Accra Region,GH-AA,GH,49,23117
2020-09-11,Greater Accra Region,GH-AA,GH,34,23151
2020-09-18,Greater Accra Region,GH-AA,GH,119,23270
2020-09-19,Greater Accra Region,GH-AA,GH,17,23287
2020-09-20,Greater Accra Region,GH-AA,GH,98,23385
2020-09-21,Greater Accra Region,GH-AA,GH,38,23423
2020-09-22,Greater Accra Region,GH-AA,GH,46,23469
2020-09-23,Greater Accra Region,GH-AA,GH,34,23503
2020-09-24,Greater Accra Region,GH-AA,GH,67,23570
2020-09-25,Greater Accra Region,GH-AA,GH,145,23715
2020-09-28,Greater Accra Region,GH-AA,GH,70,23785
2020-09-30,Greater Accra Region,GH-AA,GH,169,23954
2020-10-02,Greater Accra Region,GH-AA,GH,90,24044
2020-10-03,Greater Accra Region,GH-AA,GH,27,24071
2020-10-04,Greater Accra Region,GH-AA,GH,23,24094
2020-10-05,Greater Accra Region,GH-AA,GH,89,24183
2020-10-06,Greater Accra Region,GH-AA,GH,27,24210
2020-10-07,Greater Accra Region,GH-AA,GH,16,24226
2020-10-12,Greater Accra Region,GH-AA,GH,74,24300
2020-10-13,Greater Accra Region,GH-AA,GH,24,24324
2020-10-14,Greater Accra Region,GH-AA,GH,43,24367
2020-10-17,Greater Accra Region,GH-AA,GH,45,24412
2020-10-18,Greater Accra Region,GH-AA,GH,71,24483
2020-10-19,Greater Accra Region,GH-AA,GH,47,24530
2020-10-20,Greater Accra Region,GH-AA,GH,86,24616
2020-10-21,Greater Accra Region,GH-AA,GH,71,24687
2020-10-22,Greater Accra Region,GH-AA,GH,61,24748
2020-10-23,Greater Accra Region,GH-AA,GH,78,24826
2020-10-26,Greater Accra Region,GH-AA,GH,49,24875
2020-10-29,Greater Accra Region,GH-AA,GH,196,25071
2020-10-30,Greater Accra Region,GH-AA,GH,63,25134
2020-10-31,Greater Accra Region,GH-AA,GH,69,25203
2020-11-01,Greater Accra Region,GH-AA,GH,335,25538
2020-11-02,Greater Accra Region,GH-AA,GH,111,25649
2020-11-03,Greater Accra Region,GH-AA,GH,96,25745
2020-11-04,Greater Accra Region,GH-AA,GH,262,26007
2020-11-10,Greater Accra Region,GH-AA,GH,99,26106
2020-11-12,Greater Accra Region,GH-AA,GH,663,26769
2020-11-13,Greater Accra Region,GH-AA,GH,81,26850
2020-11-16,Greater Accra Region,GH-AA,GH,214,27064
2020-11-17,Greater Accra Region,GH-AA,GH,52,27116
2020-11-18,Greater Accra Region,GH-AA,GH,149,27265
2020-11-19,Greater Accra Region,GH-AA,GH,61,27326
2020-11-20,Greater Accra Region,GH-AA,GH,146,27472
2020-11-23,Greater Accra Region,GH-AA,GH,58,27530
2020-11-24,Greater Accra Region,GH-AA,GH,192,27722
2020-11-25,Greater Accra Region,GH-AA,GH,31,27753
2020-11-27,Greater Accra Region,GH-AA,GH,117,27870
2020-11-28,Greater Accra Region,GH-AA,GH,173,28043
2020-11-29,Greater Accra Region,GH-AA,GH,88,28131
2020-11-30,Greater Accra Region,GH-AA,GH,250,28381
2020-12-01,Greater Accra Region,GH-AA,GH,75,28456
2020-12-06,Greater Accra Region,GH-AA,GH,59,28515
2020-12-08,Greater Accra Region,GH-AA,GH,171,28686
2020-12-09,Greater Accra Region,GH-AA,GH,96,28782
2020-12-10,Greater Accra Region,GH-AA,GH,83,28865
2020-12-12,Greater Accra Region,GH-AA,GH,153,29018
2020-12-13,Greater Accra Region,GH-AA,GH,65,29083
2020-12-14,Greater Accra Region,GH-AA,GH,195,29278
2020-12-15,Greater Accra Region,GH-AA,GH,98,29376
2020-12-16,Greater Accra Region,GH-AA,GH,98,29474
2020-12-17,Greater Accra Region,GH-AA,GH,63,29537
2020-12-21,Greater Accra Region,GH-AA,GH,204,29741
2020-12-22,Greater Accra Region,GH-AA,GH,75,29816
2020-12-25,Greater Accra Region,GH-AA,GH,159,29975
2020-12-26,Greater Accra Region,GH-AA,GH,86,30061
2020-12-27,Greater Accra Region,GH-AA,GH,79,30140
2020-12-28,Greater Accra Region,GH-AA,GH,144,30284
2020-12-29,Greater Accra Region,GH-AA,GH,63,30347
2020-12-30,Greater Accra Region,GH-AA,GH,232,30579
2021-01-03,Greater Accra Region,GH-AA,GH,89,30668
2021-01-10,Greater Accra Region,GH-AA,GH,741,31409
2021-01-12,Greater Accra Region,GH-AA,GH,122,31531
2021-01-13,Greater Accra Region,GH-AA,GH,422,31953
2021-01-17,Greater Accra Region,GH-AA,GH,483,32436
2021-01-18,Greater Accra Region,GH-AA,GH,289,32725
2021-01-19,Greater Accra Region,GH-AA,GH,292,33017
2021-01-20,Greater Accra Region,GH-AA,GH,224,33241
2021-01-21,Greater Accra Region,GH-AA,GH,490,33731
2021-01-23,Greater Accra Region,GH-AA,GH,524,34255
2021-01-24,Greater Accra Region,GH-AA,GH,485,34740
2021-01-25,Greater Accra Region,GH-AA,GH,1006,35746
2021-01-26,Greater Accra Region,GH-AA,GH,459,36205
2021-01-27,Greater Accra Region,GH-AA,GH,912,37117
2021-01-29,Greater Accra Region,GH-AA,GH,994,38111
2021-01-31,Greater Accra Region,GH-AA,GH,1087,39198
2021-02-02,Greater Accra Region,GH-AA,GH,544,39742
2021-02-03,Greater Accra Region,GH-AA,GH,578,40320
2021-02-04,Greater Accra Region,GH-AA,GH,414,40734
2021-02-05,Greater Accra Region,GH-AA,GH,511,41245
2021-02-06,Greater Accra Region,GH-AA,GH,357,41602
2021-02-07,Greater Accra Region,GH-AA,GH,408,42010
2021-02-08,Greater Accra Region,GH-AA,GH,302,42312
2021-02-09,Greater Accra Region,GH-AA,GH,403,42715
2021-02-10,Greater Accra Region,GH-AA,GH,329,43044
2021-02-11,Greater Accra Region,GH-AA,GH,453,43497
2021-02-12,Greater Accra Region,GH-AA,GH,-1288,42209
2021-02-15,Greater Accra Region,GH-AA,GH,2371,44580
2021-02-16,Greater Accra Region,GH-AA,GH,611,45191
2021-02-17,Greater Accra Region,GH-AA,GH,353,45544
2021-02-18,Greater Accra Region,GH-AA,GH,72,45616
2021-02-19,Greater Accra Region,GH-AA,GH,330,45946
2021-02-20,Greater Accra Region,GH-AA,GH,243,46189
2021-02-21,Greater Accra Region,GH-AA,GH,139,46328
2021-02-22,Greater Accra Region,GH-AA,GH,108,46436
2021-02-23,Greater Accra Region,GH-AA,GH,151,46587
2021-02-24,Greater Accra Region,GH-AA,GH,234,46821
2021-02-25,Greater Accra Region,GH-AA,GH,208,47029
2021-02-26,Greater Accra Region,GH-AA,GH,232,47261
2021-02-28,Greater Accra Region,GH-AA,GH,207,47468
2021-03-01,Greater Accra Region,GH-AA,GH,814,48282
2021-03-02,Greater Accra Region,GH-AA,GH,184,48466
2021-03-12,Greater Accra Region,GH-AA,GH,153,48619
2021-03-13,Greater Accra Region,GH-AA,GH,205,48824
2021-03-14,Greater Accra Region,GH-AA,GH,129,48953
2021-03-15,Greater Accra Region,GH-AA,GH,78,49031
2021-03-16,Greater Accra Region,GH-AA,GH,60,49091
2021-03-17,Greater Accra Region,GH-AA,GH,91,49182
2021-03-19,Greater Accra Region,GH-AA,GH,188,49370
2021-03-20,Greater Accra Region,GH-AA,GH,84,49454
2021-03-21,Greater Accra Region,GH-AA,GH,174,49628
2021-03-22,Greater Accra Region,GH-AA,GH,43,49671
2021-03-23,Greater Accra Region,GH-AA,GH,45,49716
2021-03-24,Greater Accra Region,GH-AA,GH,143,49859
2021-03-31,Greater Accra Region,GH-AA,GH,135,49994
2021-04-02,Greater Accra Region,GH-AA,GH,53,50047
2021-04-03,Greater Accra Region,GH-AA,GH,88,50135
2021-04-04,Greater Accra Region,GH-AA,GH,63,50198
2021-04-05,Greater Accra Region,GH-AA,GH,19,50217
2021-04-06,Greater Accra Region,GH-AA,GH,24,50241
2021-04-07,Greater Accra Region,GH-AA,GH,41,50282
2021-04-08,Greater Accra Region,GH-AA,GH,57,50339
2021-04-09,Greater Accra Region,GH-AA,GH,45,50384
2021-04-13,Greater Accra Region,GH-AA,GH,77,50461
2021-04-14,Greater Accra Region,GH-AA,GH,28,50489
2021-04-15,Greater Accra Region,GH-AA,GH,38,50527
2021-04-17,Greater Accra Region,GH-AA,GH,88,50615
2021-04-18,Greater Accra Region,GH-AA,GH,27,50642
2021-04-19,Greater Accra Region,GH-AA,GH,24,50666
2021-04-20,Greater Accra Region,GH-AA,GH,128,50794
2021-04-25,Greater Accra Region,GH-AA,GH,31,50825
2021-04-26,Greater Accra Region,GH-AA,GH,44,50869
2021-04-27,Greater Accra Region,GH-AA,GH,54,50923
2021-04-28,Greater Accra Region,GH-AA,GH,23,50946
2021-04-29,Greater Accra Region,GH-AA,GH,33,50979
2021-05-01,Greater Accra Region,GH-AA,GH,24,51003
2021-05-02,Greater Accra Region,GH-AA,GH,51,51054
2021-05-03,Greater Accra Region,GH-AA,GH,43,51097
2021-05-04,Greater Accra Region,GH-AA,GH,26,51123
2021-05-05,Greater Accra Region,GH-AA,GH,8,51131
2021-05-06,Greater Accra Region,GH-AA,GH,51,51182
2021-05-07,Greater Accra Region,GH-AA,GH,40,51222
2021-05-12,Greater Accra Region,GH-AA,GH,69,51291
2021-05-13,Greater Accra Region,GH-AA,GH,14,51305
2021-05-14,Greater Accra Region,GH-AA,GH,44,51349
2021-05-16,Greater Accra Region,GH-AA,GH,53,51402
2021-05-17,Greater Accra Region,GH-AA,GH,10,51412
2021-05-18,Greater Accra Region,GH-AA,GH,33,51445
2021-05-19,Greater Accra Region,GH-AA,GH,36,51481
2021-05-22,Greater Accra Region,GH-AA,GH,37,51518
2021-05-23,Greater Accra Region,GH-AA,GH,13,51531
2021-05-24,Greater Accra Region,GH-AA,GH,14,51545
2021-05-25,Greater Accra Region,GH-AA,GH,43,51588
2021-05-27,Greater Accra Region,GH-AA,GH,6,51594
2021-05-28,Greater Accra Region,GH-AA,GH,22,51616
2021-05-30,Greater Accra Region,GH-AA,GH,45,51661
2021-05-31,Greater Accra Region,GH-AA,GH,62,51723
2021-06-04,Greater Accra Region,GH-AA,GH,80,51803
2021-06-05,Greater Accra Region,GH-AA,GH,13,51816
2021-06-09,Greater Accra Region,GH-AA,GH,107,51923
2021-06-11,Greater Accra Region,GH-AA,GH,45,51968
2021-06-12,Greater Accra Region,GH-AA,GH,28,51996
2021-06-13,Greater Accra Region,GH-AA,GH,97,52093
2021-06-14,Greater Accra Region,GH-AA,GH,42,52135
2021-06-15,Greater Accra Region,GH-AA,GH,47,52182
2021-06-16,Greater Accra Region,GH-AA,GH,36,52218
2021-06-21,Greater Accra Region,GH-AA,GH,75,52293
2021-06-22,Greater Accra Region,GH-AA,GH,126,52419
2021-06-24,Greater Accra Region,GH-AA,GH,16,52435
2021-06-25,Greater Accra Region,GH-AA,GH,57,52492
2021-06-26,Greater Accra Region,GH-AA,GH,36,52528
2021-06-27,Greater Accra Region,GH-AA,GH,71,52599
2021-06-28,Greater Accra Region,GH-AA,GH,111,52710
2021-06-29,Greater Accra Region,GH-AA,GH,34,52744
2021-06-30,Greater Accra Region,GH-AA,GH,97,52841
2021-07-01,Greater Accra Region,GH-AA,GH,53,52894
2021-07-06,Greater Accra Region,GH-AA,GH,157,53051
2021-07-07,Greater Accra Region,GH-AA,GH,55,53106
2021-07-08,Greater Accra Region,GH-AA,GH,64,53170
2021-07-11,Greater Accra Region,GH-AA,GH,383,53553
2021-07-12,Greater Accra Region,GH-AA,GH,80,53633
2021-07-16,Greater Accra Region,GH-AA,GH,101,53734
2021-07-17,Greater Accra Region,GH-AA,GH,208,53942
2021-07-18,Greater Accra Region,GH-AA,GH,173,54115
2021-07-19,Greater Accra Region,GH-AA,GH,145,54260
2021-07-20,Greater Accra Region,GH-AA,GH,137,54397
2021-07-21,Greater Accra Region,GH-AA,GH,172,54569
2021-07-22,Greater Accra Region,GH-AA,GH,121,54690
2021-07-23,Greater Accra Region,GH-AA,GH,129,54819
2021-07-24,Greater Accra Region,GH-AA,GH,154,54973
2021-07-25,Greater Accra Region,GH-AA,GH,166,55139
2021-07-26,Greater Accra Region,GH-AA,GH,441,55580
2021-07-27,Greater Accra Region,GH-AA,GH,229,55809
2021-07-28,Greater Accra Region,GH-AA,GH,154,55963
2021-07-29,Greater Accra Region,GH-AA,GH,261,56224
2021-08-01,Greater Accra Region,GH-AA,GH,263,56487
2021-08-02,Greater Accra Region,GH-AA,GH,302,56789
2021-08-03,Greater Accra Region,GH-AA,GH,269,57058
2021-08-04,Greater Accra Region,GH-AA,GH,183,57241
2021-08-05,Greater Accra Region,GH-AA,GH,167,57408
2021-08-07,Greater Accra Region,GH-AA,GH,489,57897
2021-08-08,Greater Accra Region,GH-AA,GH,129,58026
2021-08-10,Greater Accra Region,GH-AA,GH,109,58135
2021-08-11,Greater Accra Region,GH-AA,GH,187,58322
2021-08-12,Greater Accra Region,GH-AA,GH,136,58458
2021-08-13,Greater Accra Region,GH-AA,GH,139,58597
2021-08-14,Greater Accra Region,GH-AA,GH,317,58914
2021-08-15,Greater Accra Region,GH-AA,GH,608,59522
2021-08-17,Greater Accra Region,GH-AA,GH,663,60185
2021-08-19,Greater Accra Region,GH-AA,GH,321,60506
2021-08-21,Greater Accra Region,GH-AA,GH,540,61046
2021-08-22,Greater Accra Region,GH-AA,GH,390,61436
2021-08-23,Greater Accra Region,GH-AA,GH,257,61693
2021-08-24,Greater Accra Region,GH-AA,GH,189,61882
2021-08-25,Greater Accra Region,GH-AA,GH,467,62349
2021-08-26,Greater Accra Region,GH-AA,GH,396,62745
2021-08-27,Greater Accra Region,GH-AA,GH,325,63070
2021-08-28,Greater Accra Region,GH-AA,GH,420,63490
2021-08-29,Greater Accra Region,GH-AA,GH,449,63939
2021-08-30,Greater Accra Region,GH-AA,GH,235,64174
2021-08-31,Greater Accra Region,GH-AA,GH,324,64498
2021-09-01,Greater Accra Region,GH-AA,GH,222,64720
2021-09-06,Greater Accra Region,GH-AA,GH,434,65154
2021-09-07,Greater Accra Region,GH-AA,GH,459,65613
2021-09-08,Greater Accra Region,GH-AA,GH,231,65844
2021-09-10,Greater Accra Region,GH-AA,GH,115,65959
2021-09-12,Greater Accra Region,GH-AA,GH,371,66330
2021-09-13,Greater Accra Region,GH-AA,GH,221,66551
2021-09-17,Greater Accra Region,GH-AA,GH,542,67093
2021-09-18,Greater Accra Region,GH-AA,GH,152,67245
2021-09-19,Greater Accra Region,GH-AA,GH,128,67373
2021-09-20,Greater Accra Region,GH-AA,GH,117,67490
2021-09-21,Greater Accra Region,GH-AA,GH,195,67685
2021-09-22,Greater Accra Region,GH-AA,GH,165,67850
2021-09-23,Greater Accra Region,GH-AA,GH,289,68139
2021-09-24,Greater Accra Region,GH-AA,GH,243,68382
2021-09-30,Greater Accra Region,GH-AA,GH,258,68640
2021-10-05,Greater Accra Region,GH-AA,GH,407,69047
2021-10-06,Greater Accra Region,GH-AA,GH,109,69156
2021-10-17,Greater Accra Region,GH-AA,GH,754,69910
2021-10-18,Greater Accra Region,GH-AA,GH,97,70007
2021-10-22,Greater Accra Region,GH-AA,GH,157,70164
2021-10-25,Greater Accra Region,GH-AA,GH,76,70240
2021-10-26,Greater Accra Region,GH-AA,GH,36,70276
2021-10-27,Greater Accra Region,GH-AA,GH,22,70298
2021-10-28,Greater Accra Region,GH-AA,GH,17,70315
2021-11-02,Greater Accra Region,GH-AA,GH,113,70428
2021-11-03,Greater Accra Region,GH-AA,GH,48,70476
2021-11-08,Greater Accra Region,GH-AA,GH,74,70550
2021-11-11,Greater Accra Region,GH-AA,GH,15,70565
2021-11-15,Greater Accra Region,GH-AA,GH,48,70613
2021-11-16,Greater Accra Region,GH-AA,GH,8,70621
2021-11-21,Greater Accra Region,GH-AA,GH,51,70672
2021-11-23,Greater Accra Region,GH-AA,GH,1,70673
2021-12-06,Greater Accra Region,GH-AA,GH,122,70795
2021-12-10,Greater Accra Region,GH-AA,GH,53,70848
2021-12-11,Greater Accra Region,GH-AA,GH,78,70926
2021-12-15,Greater Accra Region,GH-AA,GH,163,71089
2021-12-16,Greater Accra Region,GH-AA,GH,22,71111
2021-12-21,Greater Accra Region,GH-AA,GH,844,71955
2021-12-22,Greater Accra Region,GH-AA,GH,732,72687
2021-12-23,Greater Accra Region,GH-AA,GH,203,72890
2021-12-26,Greater Accra Region,GH-AA,GH,1532,74422
2021-12-27,Greater Accra Region,GH-AA,GH,2546,76968
2021-12-28,Greater Accra Region,GH-AA,GH,833,77801
2021-12-29,Greater Accra Region,GH-AA,GH,584,78385
2021-12-30,Greater Accra Region,GH-AA,GH,464,78849
2021-12-31,Greater Accra Region,GH-AA,GH,718,79567
2022-01-01,Greater Accra Region,GH-AA,GH,738,80305
2022-01-03,Greater Accra Region,GH-AA,GH,770,81075
2022-01-04,Greater Accra Region,GH-AA,GH,857,81932
2022-01-05,Greater Accra Region,GH-AA,GH,448,82380
2022-01-08,Greater Accra Region,GH-AA,GH,620,83000
2022-01-09,Greater Accra Region,GH-AA,GH,966,83966
2022-01-10,Greater Accra Region,GH-AA,GH,748,84714
2022-01-11,Greater Accra Region,GH-AA,GH,291,85005
2022-01-12,Greater Accra Region,GH-AA,GH,433,85438
2022-01-17,Greater Accra Region,GH-AA,GH,258,85696
2022-01-18,Greater Accra Region,GH-AA,GH,143,85839
2022-01-20,Greater Accra Region,GH-AA,GH,474,86313
2022-01-23,Greater Accra Region,GH-AA,GH,419,86732
2022-01-24,Greater Accra Region,GH-AA,GH,242,86974
2022-01-25,Greater Accra Region,GH-AA,GH,211,87185
2022-01-26,Greater Accra Region,GH-AA,GH,179,87364
2022-01-27,Greater Accra Region,GH-AA,GH,68,87432
2022-01-31,Greater Accra Region,GH-AA,GH,91,87523
2022-02-03,Greater Accra Region,GH-AA,GH,172,87695
2022-02-04,Greater Accra Region,GH-AA,GH,371,88066
2022-02-14,Greater Accra Region,GH-AA,GH,140,88206
2022-02-15,Greater Accra Region,GH-AA,GH,82,88288
2022-02-16,Greater Accra Region,GH-AA,GH,99,88387
2022-02-17,Greater Accra Region,GH-AA,GH,38,88425
2022-02-18,Greater Accra Region,GH-AA,GH,185,88610
2022-02-19,Greater Accra Region,GH-AA,GH,471,89081
2022-02-20,Greater Accra Region,GH-AA,GH,97,89178
2022-02-28,Greater Accra Region,GH-AA,GH,490,89668
2022-03-01,Greater Accra Region,GH-AA,GH,196,89864
2022-03-03,Greater Accra Region,GH-AA,GH,122,89986
2022-03-08,Greater Accra Region,GH-AA,GH,545,90531
2022-03-09,Greater Accra Region,GH-AA,GH,3,90534
2022-03-10,Greater Accra Region,GH-AA,GH,5,90539
2022-03-11,Greater Accra Region,GH-AA,GH,2,90541
2022-03-13,Greater Accra Region,GH-AA,GH,9,90550
2022-03-15,Greater Accra Region,GH-AA,GH,19,90569
2022-03-17,Greater Accra Region,GH-AA,GH,3,90572
2022-03-18,Greater Accra Region,GH-AA,GH,7,90579
2022-03-19,Greater Accra Region,GH-AA,GH,4,90583
2022-03-20,Greater Accra Region,GH-AA,GH,25,90608
2022-03-22,Greater Accra Region,GH-AA,GH,1,90609
2022-03-25,Greater Accra Region,GH-AA,GH,4,90613
2022-03-26,Greater Accra Region,GH-AA,GH,5,90618
2022-03-31,Greater Accra Region,GH-AA,GH,22,90640
2022-04-04,Greater Accra Region,GH-AA,GH,30,90670
2022-04-06,Greater Accra Region,GH-AA,GH,18,90688
2022-04-07,Greater Accra Region,GH-AA,GH,13,90701
2022-04-10,Greater Accra Region,GH-AA,GH,22,90723
